card_number,card_holder_name,cvv_cvv2,card_pin
6011301911216760,Maurice O Adams,686,7467
5335079923538110,Sara K Brooks,144,7469
5492986396132350,Kelvin K Phelps,255,7473
344966065665785,Jimmy R Kane,7596,7474
4773815140004560,Carolynn W Jorgenson,43,7475
5116967064279440,Renee H Raymond,988,7479
3533117199923930,Racquel H Lindsey,278,7484
375399487096235,Irene W Welch,8596,7485
5410566900736700,Abraham C Jett,416,7486
3557710771836730,Evelyn K Morris,311,7487
4853176794666090,Nathaniel Albritton,142,7488
5314766184682160,Kamala Waller,461,7491
30392506337927,Antwan Y Goss,71,7492
4560970851070150,Martha B Graves,814,7493
5299631692331550,Loretta E Mclaughlin,576,7494
4516118214635000,Melvin E Kennedy,309,7500
3566712183786310,Ricardo V Leon,426,7500
343357493513220,Richard Coffey,9465,7501
6011442865920630,Bill S Ford,626,7506
6452120382642390,Reed F Kang,940,7506
6011404818132100,Raymond O Blanks,234,7509
371710231893764,Carlos Kirk,2397,7511
30015566812774,Alyse I Gutierrez,289,7513
30502107464835,Matt Ponder,846,7513
349593878053663,Jeremy Hogan,9114,7518
341700588253628,Howard G Leon,8888,7521
5454284903031330,Dan Beach,243,7523
371629703300415,Denny Gladden,3041,7527
379165336251065,Nathan R Canfield,8850,7528
30182046889036,Alphonse S Mckenzie,467,7529
377236881286228,Benjamin W Parker,4912,7529
4295969246985870,Ricky Gates,813,7530
3578436202770360,Treasa M Morrison,96,7531
4422906045809770,Clarence Z Coffey,331,7534
30961282235594,Reyes K Guajardo,695,7535
30018927763520,Mary B Salazar,423,7536
5478612071555160,Anthony U Keith,468,7537
30263205657248,Ethel Maxwell,718,7537
5434864250765550,Belva Blalock,915,7537
30011199446007,Susan Bauer,122,7540
30436550243034,Jackie X Aquino,660,7540
38540432801695,Theresa Ingram,766,7543
6011266609888240,Ronald Bowers,667,7544
346450673787354,Anita J Herman,8186,7545
4247446628796320,Yesenia Y Teague,430,7546
6011487910030740,Lamont G Fletcher,406,7547
5478019802117610,Wilmer S Trujillo,992,7548
3587934420528000,Julia Burks,980,7549
4858000627872640,Ray M Gonzalez,36,7555
5208428799071390,Demetrius Karr,374,7555
5491726853951010,Napoleon Bayer,855,7562
375498830561083,Charmain P Anaya,9896,7562
3569416508797910,Dawn G Wolfe,216,7563
3547558470998430,Jules F Otoole,114,7565
4068204853537620,Jeramy T Peoples,113,7568
30502718778805,Luis K David,496,7568
3580311177985250,Eric Gaines,772,7569
379354160541490,Ling Q Hanlon,4329,7570
4571308107395380,Wendy T Carlson,797,7571
6011700384531920,Donald J Combs,493,7573
5368123698466710,Aura Mcmahon,989,7573
6011096491337810,Ben B Douglas,657,7579
30581879278789,Arlinda T Emanuel,898,7579
3536131147722100,Lanny B Noland,634,7580
6011421431578790,Josephine P Cunningham,134,7587
5140547643195470,Hollie R Picard,584,7588
6011170187781440,Craig B Moran,362,7590
3575662763165000,Olin R Cobb,505,7594
5138308041083290,Kiara Cate,578,7594
38424474424858,Andrea West,421,7595
4149744775270350,Connie X Stephenson,204,7597
5425581833862990,Donna D Nguyen,411,7599
5185804233155270,Steve J Ingram,546,7600
4569169398621250,Kyle L Johnston,622,7600
377127227788193,Joann P Holder,8302,7603
374086617013435,Brice Q Shinn,6833,7604
6011149251834260,Joseph S Barrett,94,7607
6011546399766010,Brent Valentine,853,7612
4046683305048020,Reyes H Keeney,923,7619
3548740165893270,Jeromy Berg,234,7623
30962811334643,Chris K Lowe,133,7624
4458505210030430,Brynn U Davenport,215,7624
342199792152297,Long Marquis,5504,7625
6011521786925310,Rachel D Barrera,620,7626
3567984649125700,Fran Malone,973,7630
4203836496811670,Tracee Barnes,722,7638
4638563425442200,Miyoko Mcmahan,894,7640
5384585785512890,Joann Woodward,446,7642
6584445074861000,Willie S Ryan,37,7643
340186920120108,Winford Archuleta,1750,7645
4058099706470930,Derrick Y Merrill,675,7648
6011958011924790,Colby T Barela,556,7650
6011137633924800,Pedro K Swanson,755,7651
4025141742935910,Dean B Ellis,219,7653
5230797886229010,Brittany Hurst,24,7654
30583918029785,Chandra O Hein,810,7660
6011514445825630,Evangeline A Lombardi,625,7661
4215793205592170,Kimberlie Vaught,72,7662
30221754105324,Hazel Zamora,295,7665
5330343775822980,Herman J Pham,511,7666
6011719548170130,Randall Q Kelso,403,7667
344553505519192,Adrian Edge,8949,7673
5302326536791710,Darrel Hatch,667,7674
4141547020075640,Roxana N Hardy,688,7675
6011342355301670,Phillip Estes,270,7677
30222770879439,Aaron Barton,493,7681
5394335720072780,Ashley B Dickson,963,7681
375288998230369,Palma West,3817,7685
4939497850136410,Mariano J Fierro,206,7686
377134593490297,Suzy E Marlowe,5153,7696
4831616588498960,Elsa B Egan,351,7700
3563352556627470,Providencia Solis,425,7700
30199253621654,Miguel S Mckinney,600,7702
3547603370369150,Ryan Couture,431,7704
5263296456438880,Jeremy Medley,718,7704
6011430444688870,Marilyn Patrick,285,7710
30074099825191,Sebastian M Shuler,700,7715
6484008274063890,Ernesto G Osgood,689,7716
3548347097799510,Zella K Jackson,618,7717
3570582552291860,Vicky Stpierre,427,7718
5189469174075880,Scottie E Speight,997,7719
30041713938577,Frederick Z Richardson,630,7721
6531643898293220,Rose Lang,976,7721
3567590328064450,Vernon Q Bridges,432,7722
4076276609225870,Vincent E Phillips,714,7722
3528671826411860,Jaleesa B Harkins,10,7724
4174938567448230,Sonja J Woodbury,991,7724
4314793690908450,Rhonda Obrien,376,7726
5246677126883590,Candace K Reedy,176,7728
3552373920071850,Theodora U Mcclanahan,775,7732
3578092547961070,Evelyne B Levine,546,7740
30967402972131,Todd F Ryan,257,7742
30442167382256,Mildred Wade,626,7742
372154867093937,Woodrow T Bourne,5639,7742
3550851181858080,Arden U Collado,600,7745
30110017376725,Heather Graham,116,7749
3537598515274510,Kimberly C Cameron,610,7749
375085124102631,Dexter Y Linares,2096,7750
4175195587490580,Edna Castillo,532,7751
30080548401088,Glen S Mccarty,954,7752
6011388472670230,Ana S Gay,634,7753
6468209817140860,Leandra M Coffey,319,7757
30159847410675,Simone W Yount,613,7757
6011679152622970,Craig Roach,730,7758
3555160355606620,Jose X Castillo,647,7762
348041054265314,Giselle Loya,5389,7763
4919903511956550,Greg U Livingston,431,7765
36452580564764,Shawn Schneider,718,7765
348091014072938,Lou V Whitson,9952,7767
6540733841885130,Sydney Dillard,29,7773
374504055149867,Marx Strong,1930,7776
349509981149412,Kathy T Jarvis,4099,7782
370709569657727,Michael N Dunlap,7808,7782
371362573286585,Oscar N Small,8870,7784
6011147432690280,Arianne Z Headley,891,7787
6011367340675710,Tim Frasier,916,7795
3567512657745510,Anna Z Gay,561,7798
6011439217119620,Victoria Dotson,812,7798
30189987838203,Fern Nagel,916,7800
5372985622249860,Marti A Cushing,456,7802
3539087703511910,Alvin Mcclure,915,7805
370897271980568,Albert V Rojas,2873,7807
5115059598874110,Chas D Bliss,949,7808
6011858432084780,Charlotte U Stine,806,7809
30009382242746,Jeffery M Adams,319,7810
6011591712246940,Dorothy M Fulton,423,7812
6459346286022980,Barry Glover,594,7813
377084905918560,Joyce P Evans,9902,7813
373738342437211,Alphonse Z Dexter,769,7815
3558474726603860,Clyde Silva,481,7820
4182005488978670,Jeanette G Cameron,978,7821
6011303921570990,Maddie Totten,25,7824
6011993076822080,Marjorie O Randall,529,7826
4739276281671800,Maricela U Dubose,821,7826
36816546336535,Gordon V Edwards,101,7831
30999801659506,Ana Y Haynes,335,7832
30957750815461,Lou Q Amundson,283,7833
6011409472696450,Ellis I Bueno,463,7837
4107086801385770,Kirk V Ledesma,38,7838
371667519843467,Forest V Woodward,93,7838
4518945916109620,Clemencia K Gower,406,7840
5127113001199150,Curtis E Ware,339,7841
4850520054090780,Allan F Moriarty,601,7845
4819530725931720,Grace Z Robertson,75,7846
5486585114168880,Lester Leighton,333,7849
348603101869974,Lester C Murray,2636,7849
3583200497055640,Lewis Rhodes,255,7855
6229114477041080,Dani Ragan,671,7856
343298142444450,Marion N Castro,7604,7859
30058658879921,Terrie Underwood,612,7860
3533184029561370,Emma D Rodriguez,770,7860
3530723155281790,Jonathan Mchugh,888,7862
3533030957127360,Sara Moon,69,7864
6011100809846930,Tammy Z Tate,330,7864
6011520822698300,Carl V Villarreal,290,7873
6461607957361730,Leticia Kent,238,7875
6011610725095650,Ellen P Clements,604,7875
30052120649301,Leon Bates,22,7877
371065964774016,Kaila B Huston,1118,7878
4156567744394180,Joel N Chen,870,7882
5263644833664930,Melvin Kennedy,14,7884
30232282203143,Ryan Hartman,974,7886
6011319200458540,Dolores I Huber,522,7889
3575317064848850,Jeffery Kent,919,7892
6011760827543790,Charlsie Z Battaglia,560,7893
30521236819545,Judy U Pollard,778,7895
5228947298907950,Theodore Thornton,519,7899
6470899976391090,Eleanor N Seals,661,7899
6011843107457820,Amber D Castillo,140,7903
30928650913615,Clare U Boland,917,7904
378105846747435,Lucien Wyatt,2879,7904
30528509169771,Rheba L Castro,71,7905
6011861509023340,Guillermina X Carpenter,248,7906
6011484854681720,Caroll Quigley,545,7906
30149592844087,Anna L Anthony,999,7909
5282295900176430,Shanna U Hsu,126,7910
5199764818839280,Minh Cardoza,861,7910
6577650651546730,Antony Kahn,12,7911
5315047989071660,Sheron New,115,7912
5236966750640780,Germaine Geary,476,7912
4373052320036440,Ira Q Caraway,333,7915
4195260692762800,Margot K Foster,348,7915
6011893129995410,Kathey Krebs,866,7917
6011942760332750,Johnny R Dale,735,7919
3558232997537440,Derrick D Burns,636,7922
3568925277582100,Dale N Conrad,134,7923
3535330885680110,Brian T Eaton,786,7927
30927331970283,Ann O Dominguez,450,7932
343147679365150,Tyrone Lang,3811,7934
30565747300925,Shawn Q Mount,386,7935
6011614539208710,Brande X Muir,932,7935
30170354511243,Classie F Spicer,317,7938
4251539275308200,Stephen U Mckee,677,7939
3560765539026480,Annamaria Wolf,914,7939
4197737149602690,Amanda Y Burke,235,7945
5205411104163660,Tristan E Bolling,429,7946
5407711801099070,Ana Nielsen,271,7947
342186606356081,Bernie Wheat,6508,7950
3553285407244380,Adena Bible,343,7951
6011923812717390,Doyle P Coffey,922,7953
4799191491159990,Douglas B Zamora,178,7954
5294963997350500,Ted P Culbertson,187,7957
30005009857023,Norbert G Dollar,666,7957
36863340375517,Mariko T Faber,718,7959
6227260819562050,Jerome F Osborne,575,7962
372104939651147,Jeff L Carr,2619,7962
30372168412556,Alva Gale,759,7963
4587800354396000,Victor U Daniels,254,7970
30925276444397,Craig Ornelas,27,7971
5254493250426650,Jeana Connelly,38,7975
379603516376112,Winford Faulkner,7745,7975
30511177815446,Nestor F Givens,916,7978
342308964413300,Candi Harwell,9190,7978
344949017455687,Archie C Rosenberg,4470,7979
6011638586755520,Shan E Worthington,318,7980
345199200157042,Marion Z Winston,3442,7982
3567963804782930,Brenda Carey,999,7985
378707697585325,Elaine E Lowery,4858,7988
376668222621104,Diane O Best,5200,7988
3578153123998120,Vivian J Cardenas,35,7992
379501845275049,Beverly S Baxter,7780,7993
5295646030965820,Angela J Farmer,910,7996
3542459289360090,Jodee T Graff,342,7998
378131246497793,Michelle S Kemp,8254,7999
30130858023756,Richie Strauss,250,8010
5373525078832990,Karl Montes,801,8010
3529142116699110,Shane L Bean,409,8011
36401373954682,Cleveland C Law,789,8015
3543112852216680,Frances M Kong,791,8016
346776999027723,Boyd Chism,3000,8016
379849743893375,Elsie J Moses,5974,8017
30928219873755,Boyce Beaudry,201,8018
6011601440643410,Juliet U Rodgers,675,8020
6011020449221170,Sue I Floyd,55,8023
30012205395451,Francisca K Rose,61,8023
342686057314059,Jesus Benjamin,4457,8025
6011835807565910,Claudia Z Thao,27,8027
4722992542078600,Joan I Delgado,56,8027
3550746954000420,Sanjuana Hutchins,827,8034
376505444815504,Dewayne D Hickman,9806,8036
6011771829765850,Rose Townsend,815,8039
6011387930969050,Mickey S Hartley,970,8039
30916945863711,Joseph W Fisher,114,8044
3578309389076260,Brynn P Muniz,914,8044
30384706039650,Oswaldo Pace,838,8051
6011419351390840,Clifton O Kong,996,8051
5209805128253130,Maxwell R Downs,769,8054
378221201565468,Easter W Rubio,7802,8054
4807129964388470,Edwardo Blakely,436,8055
4863946455560900,Ronnie Z Whitehead,585,8058
5362483977052750,Henry Carey,601,8058
376846380561433,Miguel L Duke,395,8060
39132893458543,Beverly Gardner,604,8061
30340004279190,Timothy Rush,847,8063
6223977262177800,Teressa E Mcmullen,978,8063
30304723846606,Alfred Y Bond,902,8065
3550577522873720,Vennie T Gatlin,839,8066
5399278610443070,Thelma R Strader,842,8066
376951461350183,Cedric S Bailey,7228,8066
4447577095457090,Clara X Galloway,220,8067
375680808386383,Hans A Estep,58,8070
6011241421242440,Beverley V Shoemaker,498,8078
6578026067706700,Dorothy X Savage,577,8078
376068287401411,June Nash,7686,8079
30964139466545,Sharan Hatchett,426,8080
3568797271135610,Vella V Hudgins,169,8083
4668061599353020,Zenia Lorenz,747,8084
3547130081147780,Particia Stroup,530,8085
6011839715860580,Sid B Dagostino,479,8087
3577935438428430,Jacques Y Benefield,737,8087
5354428316447880,Noe J Gallo,856,8088
5467377099580740,Mel W Byars,222,8090
30106545760992,Kathy Henry,427,8092
30944880717478,Stacy H Bernstein,701,8095
30543716464337,Lauren Q Sheppard,16,8096
5274600473273920,Jeff J Avila,429,8096
4536203570296420,Tyler R Day,698,8097
3564724217077740,Sylvia G Gaffney,822,8098
6466477427192940,Maria Hancock,662,8099
6011661626710090,Karolyn W Weatherly,791,8099
347097546235985,Gabriela Montemayor,9219,8101
6448998040076060,Juanita O Finch,824,8104
4735486271974970,George Reynolds,915,8104
5323486013875470,Samuel C Sherman,156,8106
371895314665930,Marilyn W Schneider,1672,8107
3575289064615270,Suzanne H House,965,8111
4615554901272460,Michele P Carey,411,8117
5350464016420920,Shawn I Murrell,156,8119
5212952469293990,Patrick M Hagan,932,8119
343361775117742,Suzanne Mckinney,7164,8120
5179454986615260,Vito E Rowland,549,8123
6486744069527320,Leanora E Dabbs,354,8124
30386111756455,Paul N Rodgers,277,8125
378544228014776,Ozella York,3674,8126
5294065049306480,Erica A James,50,8128
3561962763886940,Blair J Betts,462,8128
3541150788868160,Kelvin Weiner,546,8130
6011745989436130,Gerald B Durham,151,8131
30582400334208,Charles Bernier,651,8140
4993454446117110,Sally Hays,837,8142
5134671152118370,Jayson P Dingle,228,8146
3553106718331930,Sybil H Simmons,379,8146
30471461944115,Pamela Dudley,169,8147
349926137837940,Jessica V Rowland,1888,8148
3549695962293160,Hong Wise,500,8149
4368523617463060,Leslie C Amato,344,8154
343730814246748,Jeanette Fox,4578,8154
4681577109411200,Marge V Lew,746,8155
348877282946591,Earl T Sager,7887,8155
375967652345577,Greg F Christensen,2178,8158
3569801912111850,Darrell X Morrison,364,8159
36741601104661,Ricky H Ferguson,200,8160
4980640833171840,Lou L Boyd,39,8161
4548890541473760,Micheal K Painter,324,8161
3537236069533330,Shirley Hess,808,8161
379540606806956,Marcelino I Homer,268,8164
30265502409462,Travis T Vargas,118,8166
5123984439152960,Jerry T David,142,8168
6011284001900210,Mildred I Chavez,580,8168
341458400796585,Lewis M Howe,7912,8168
344519348534896,Newton W Whittle,6533,8169
5245362818436950,Adam Hines,924,8170
4497655215594210,Walter C Powell,260,8171
4336199621965150,Carlos Yates,997,8172
3535122043113190,Christina W Pace,145,8174
4324938670035420,Antonio V Howell,822,8174
30533433108440,Gonzalo E Murray,692,8180
6011058000759370,Annie Mann,751,8180
30914483987174,Jose H Maldonado,28,8181
5294754387276660,Johnie J Sadler,27,8184
347467120156552,Jolie Q Pettigrew,3970,8184
5482435237650780,Randy P Alston,334,8186
30927023456005,Byron V Molina,590,8186
4575727733027860,Regina Roth,315,8190
30943153427013,Clarence S Moran,409,8190
4161948885892480,Val O Kern,905,8191
341675854879688,Russell G Contreras,1119,8191
3567736579777140,Mary G Mccray,102,8193
3540328840231940,Jacinto N Partridge,468,8193
30932487069427,Veronica T Walls,347,8195
5178471972623990,Nida A Weber,6,8196
3579203047988600,Damian Rico,770,8196
5354670352200270,Lula S Carson,516,8198
3586780625470750,Khadijah A Isaacson,323,8202
340100690406076,Salvador W Finn,91,8208
6011326992973580,Lamont X Olmstead,795,8209
5465579475209020,Janell Quarles,883,8209
3544836716515450,Lemuel L Hinds,993,8209
6478458177593010,Tiffiny Flannery,522,8210
5431955077219010,Christine I Lewis,209,8212
3569946467204550,Nancy Parsons,163,8215
6452096660415150,Darrick Michels,476,8216
30991026246359,Jay Berger,667,8220
374909013402961,Danielle L Rodgers,6549,8221
6011002974876110,Louise O Barron,160,8222
343551586057042,Stephen Bishop,3086,8224
6011869916546200,Harvey B Skidmore,420,8225
6011268680976030,Joel L Brennan,406,8228
6011409344768230,Tyler D Abbott,412,8229
30404290345881,Dane Z Kish,670,8231
6011658916207890,Loyd H Han,683,8231
4015897910543520,Ronald J Lee,689,8232
5104609924279950,Freddy Khan,969,8232
6011722939613080,Grace Q Kaufman,963,8235
347913246794792,Byron Phipps,8468,8240
30984096805634,Patrick Sparrow,910,8241
372599801398802,Philip L Rush,9569,8241
4248251644404500,Enoch Z Hendrix,118,8243
6011274112983210,Darrell Q Harding,159,8243
30336923411856,Gerda Pleasant,172,8243
5243179825690930,Stevie O Orlando,315,8243
3548511990143010,Michael K Zamora,85,8249
376237110807306,Nyla C Boehm,61,8250
373317970855240,Ronnie Z Ball,5563,8250
30927757405988,Ricky G Franklin,952,8256
5336257972016120,Zachariah O Crayton,34,8257
4163363453938720,Gordon Byers,728,8257
371294762590677,Brant T Embry,3270,8260
30931571843325,Wendell Montanez,979,8262
30425990317573,Sofia Q Mckeon,836,8263
5383012518748290,Lise K Vanhorn,90,8265
4828395517103550,Jack C Foster,456,8268
6011434952168350,Theodore F Roy,610,8274
6223975816379670,Lonnie Kaplan,665,8274
4305987657688420,Victoria Mays,132,8277
30945736162736,Sherman W Metzger,786,8281
4848897310588550,Randall A Burnett,166,8288
30954937847798,Woodrow R Cornejo,528,8290
378796105963158,Gale Q Mahaffey,5340,8293
5250193540829380,Parker Yamamoto,262,8297
5427127532545290,Victoria S Nash,963,8298
30539694672347,Helen U Garner,169,8299
5115152949263600,Mercedes B Dickson,284,8300
39825293798026,Leslie Charles,732,8302
30313141032806,Alphonse M Chalmers,199,8304
36846396115184,Margaret Knight,310,8305
5456624369358490,Wayne Z Norman,727,8309
3536418243060310,Beatrice Larson,751,8309
4685801877338350,Beaulah Reuter,906,8309
5295809081815640,Alaina D Ison,942,8313
30324438629477,Genevive A Stoner,814,8314
5226756517943690,Darlene P Hurst,359,8315
379398764656824,Eddie C Gardner,3210,8316
374519539694809,Arthur T Clay,2630,8317
38907554785594,Claud K Arrington,976,8325
348510290916153,Esperanza G Stowe,3223,8325
3537545842610980,Kim X Mcfarland,829,8328
30279538999891,Ann R Rice,916,8331
30261014041208,Jacquie A Rose,252,8332
4705390849428960,Jay W Buchanan,990,8333
3538953578414680,Jane O Burns,826,8334
4900038653927340,Hortensia Denton,745,8337
6011358015301130,Carletta Yount,132,8338
6505332142683380,Dustin B Willis,942,8340
4140182420913570,Betty N Sherman,164,8343
6011957236668140,Thelma F Koch,879,8350
30112489528627,Shayla Samuels,443,8352
5339992374793360,Esther G Mathews,942,8357
6011701642769360,Pauline W Cline,35,8358
4039583165472650,Leeann M Vandiver,144,8358
4722196475743170,Emily N Garner,347,8358
341302274436821,Lloyd P Fisher,9332,8358
38287609228357,Verdie K Lorenzo,854,8359
30219927810630,Devin Amaya,280,8364
6011633680332940,Sally Goff,510,8367
348004348965040,Brant C Narvaez,1494,8368
5432545008161090,Alice N Schwartz,50,8371
4526612153034380,Harry Cook,164,8371
378045437954836,Sean T Mccray,7359,8379
3562716703461580,Erick Y Foy,240,8380
6011063951685150,Leon U Colon,633,8380
5223306776844450,Kevin H Nunez,915,8380
4059146871189740,Teodoro D Jordan,0,8381
3585623047406150,Phillip E Floyd,797,8381
3589603518561460,Rolf Gladden,329,8382
30987450006061,Hayden X Mosley,932,8384
5140046944279880,Donna A Barlow,839,8395
341095608428783,Jayson S Barber,3575,8396
4308068719440310,Sheldon Pruett,563,8397
30171390468208,Ronnie D Padilla,939,8398
370281526606205,Oscar Q Rodgers,2747,8399
3571667592764310,Anderson P Byrnes,5,8402
4404711996840990,Marcus T Montague,694,8402
5165428497012660,Esperanza A Holguin,802,8404
30330930774935,Shakita Z Paredes,547,8406
379831367222479,Katie U Cobb,7264,8407
5291709632789630,Jill H Drake,274,8411
5185214093700180,Lesley P Hebert,709,8416
374348481583624,Rodney N Duffy,9297,8419
30243031870405,Reyes Nagel,783,8420
30959800861651,Laurie W Sparks,38,8421
3575254408558270,Jonathan Y Burton,335,8422
4998950212681910,Randy Britt,150,8423
3565714790979880,Augustus Santana,199,8424
3542009052886250,Timothy E Howell,806,8425
30065582173719,Ai Rigsby,498,8426
370257435278047,Lizabeth T Guinn,8041,8433
30939804646902,Shante S Reeves,572,8438
5251288275711800,Brian A Chaney,109,8439
3557004251262030,Carl W Mosley,168,8440
30483244966380,Maryrose O Labonte,458,8441
6011593056703270,Ulysses Purnell,686,8441
374790461717146,Sheryll G Hubert,5862,8445
30135780059562,Stan Z Bridges,485,8448
5468258369479490,Terica Pleasant,682,8451
5380174528547830,Victor Suarez,484,8453
5455906977615600,Lise J Garner,469,8454
3569322020772350,Luis S Flynn,534,8454
6509693307842240,Tajuana Parker,202,8455
343704545265814,Erin Maddox,2104,8456
3584091375231060,Kathy X Mcleod,220,8459
6011837776558090,Steven Deleon,383,8462
3545282232565730,Jerome S Dover,385,8464
5312682969499380,Lorene A Woodson,308,8466
6229071608220360,Foster Bullard,48,8469
30015224205957,Diane Nolan,750,8469
6011884960655260,Sam Bryan,951,8471
30214422403361,Rita K Hudson,682,8473
346989868403509,Carrol O Kowalski,5039,8473
346407580932762,Marylyn E Payne,5271,8476
4254474037069510,Morris S Steward,584,8477
5106366347223740,Randall Perkins,947,8480
6011180285008450,Jack Edwards,533,8481
4142058056014960,Michelle Vinson,795,8481
345178887359055,Fred Dillon,3214,8484
5192056634591070,Tomas L Blanks,123,8487
30130673435508,Usha Bruce,496,8487
4566839018363510,Jacob O Lamb,178,8492
3549280555429670,Francine Z Legg,713,8495
4132848147142300,Floyd K Ochoa,253,8496
5293310779773590,Teresa Levine,793,8497
5390933662495390,Noble I Cortez,17,8498
5482379520641000,Melissa Y Mcfadden,230,8500
3547260926729270,Joy U Pratt,346,8500
6011084592179000,Charlie A Aguilar,679,8509
36378013216534,Sandra Ramsey,717,8509
30100727523641,Nakesha E Hamlin,730,8509
5223511042450450,Olimpia Garvin,285,8510
5415784115781250,Lolita C Freund,395,8510
4373188938603000,Martin K Arnold,728,8511
4644655021219610,Carrie R Vance,889,8515
4513717738532330,August L Harwood,76,8518
6528458272713930,Horace Ives,100,8518
4682576121890060,John L Finch,434,8518
5459978374705920,Gayle W Padgett,37,8520
4569997445365550,Rebecca T Frederick,775,8524
3580818899439180,Richard Workman,729,8528
6011965720656990,Rodolfo Coughlin,12,8532
5456089970351610,Azucena U Horsley,77,8534
4834437380763470,Lyle S Burdette,212,8538
6011159387579410,Suzanne Y Gomez,535,8547
6528923085030490,Lynn J Gallagher,740,8547
4985157568948870,Charlie D Crowder,98,8548
5431207349995140,Todd K Rojas,232,8548
6228183866337350,Cheryl East,59,8552
30174145339708,Jesus G Mosley,158,8552
38322331733521,Warren G Roberson,557,8552
3544648505988090,Phillip Q Randolph,548,8556
30254276341275,Virgilio Benavides,32,8557
3538144147451720,Joella Q Abner,698,8558
378505907370730,Jerrica U Irons,8152,8560
4340635219418720,Dion M Miles,707,8563
30900129212564,Judy Evans,791,8563
4412224937903310,Vannessa A Hills,669,8565
5428980231675310,Salley G Estes,150,8566
3534528667209020,Nathan F Lindsay,418,8566
372236302957402,Irene Talley,5619,8566
378468150347535,Yesenia M Barksdale,7818,8568
341458486536251,Norma Howard,2054,8575
3570249493104230,Michelle Newton,272,8576
30301072868959,Rick T Goff,415,8578
4625508482229320,Hassie R Boyles,633,8580
36086763163901,Ricardo K Mccaskill,737,8580
4869870439864040,Tatyana C Lu,54,8583
36049039661132,William R Clark,640,8584
4462602035110410,Nedra Q Towns,842,8584
6011953371381420,Roosevelt Geary,664,8586
30344743359537,Rudy I Macmillan,922,8593
5371610143812600,Isidro U Rosas,313,8594
30067550133626,Manuel K Haley,419,8596
4299876985924560,Erica E Sexton,971,8596
6011461932068610,Casie Burroughs,78,8604
3547637997766470,Mikki Hurtado,506,8606
3572314223378370,Debra N Bolton,628,8607
4992947975627480,Marcel Whaley,205,8612
30372334987473,Alma L Bailey,429,8613
340034677728378,Derek E Bauer,3797,8614
6011877399184070,Bonnie Y Prince,818,8615
30241702185145,Mica Wilbanks,981,8615
5320258700390890,Refugio Y Dewey,55,8616
6011281847949030,Quinton V Downey,266,8616
30085659560572,Andrew C Willis,923,8616
4382383963175710,Joan Hill,389,8617
3581631413332090,Clifford M Abbott,421,8626
6011055721312860,Marcela Stackhouse,116,8630
30273072730093,Jeremy Nelson,655,8630
3576972904940760,Jacob P Hardin,664,8634
5178821574147860,Francis G Pennington,672,8635
6011968683428430,Mikel Braden,684,8639
379069954315618,Jeremy P Morales,8421,8639
5178604312622450,Kathy Z Garrett,21,8640
39252717230678,Rolando I Chan,754,8641
5292021405769030,Dinah S Michael,691,8644
5110396564507530,Sheila Y Roach,55,8645
30199878014939,Anna Atkins,845,8645
5324328330931930,Heather G Walls,997,8649
6011305624346670,Wade L Rau,119,8650
3586779129236750,Lonna X Tribble,944,8654
6011243396370310,Jamie N Conrad,76,8655
4459068339991140,June R Ballard,279,8658
5349166385280160,Jimmy E Gilchrist,293,8659
4368998257648740,Gordon I Hooper,568,8659
6011524386444740,Monet Q Swenson,191,8660
4347200317735750,Stephen K Schindler,580,8661
6481653515655050,Annalee L Nutter,687,8661
5435055240222810,Deedee Ellington,70,8662
30974262338924,Gayla V Mcgraw,959,8664
3545497293793390,Brady Osteen,150,8665
30999361113548,Esther F Bender,468,8666
342794597205488,Rosa Osborne,6367,8668
372269082771743,Rachel B Gray,778,8670
30914031737055,Wesley F Hines,956,8670
348690741101173,Gloria M Nunez,8899,8671
6011356392127080,Katie D Cook,89,8679
6011219742102500,Brent Q Oliver,398,8682
30511148957624,Jarrett N Bauman,972,8684
6011085118206460,Melissa P Fuller,926,8687
347108829439671,Margarita Whitten,390,8688
30471127828421,Carolyn U Weaver,121,8691
5180537186003220,Russel Y Irvine,328,8692
4419288199688680,Herlinda Z Garner,450,8692
346421695839424,Jorge D Boone,5188,8695
4869416942433940,Terrance N Olive,694,8703
348146374924126,Dwain U Doss,9990,8703
376093352370366,Darlene Vaughan,391,8707
340862656953389,Lester Merrill,8317,8709
30506398983999,Ethel Z Wheeler,405,8712
3567643574657330,Colin Leger,822,8718
6011951015324630,Brian Q Moody,967,8721
3578564172450170,Francisco A Cobb,1,8722
30137958428769,Wesley Mcconnell,89,8722
3567959145985500,Kirk L Goolsby,686,8725
4996299530572240,Evelyn M Griffith,592,8728
30019282429723,Kenny W Fredrick,955,8729
6011107820661070,Erich B Kimball,502,8731
5107085331962560,Beverly Keith,713,8731
6516363143383660,Antione Fanning,526,8732
6464231852671700,Vivian Z Bowden,118,8733
30266672030872,Will Osborne,341,8737
4868945938564900,Jennifer Henderson,593,8737
3583716340476290,Shawn K Key,22,8740
4241841922047290,Emmie Q Browning,704,8740
376403582572139,Hector Q Tyler,7940,8742
3572525374746040,Kristen M Stephens,151,8745
3580474687432990,Arnold Schubert,837,8752
6011887174281250,Brenda J Skinner,814,8753
5290262971006280,Thelma Delaney,31,8755
5137423606814080,Jung H Usher,3,8758
3571791328759700,Christine B Romero,94,8758
3538224119885440,Matilde B True,636,8758
